Concept-Jap,Concept,Location,Form,FormStandardised,CognateCode,FormCode,CognateDetectionMethod,Notes,Ideophone,CodingNotes,DoubleChecked,Revisit
zyireQtai,ANNOYED/IMPATIENT-2,23-Gifu,haNtyukutai,haNtyukutai,g,g,,probably same as hantyikutai,no,check hantyikutai is not the same as ha-ga yui,,
zyireQtai,ANNOYED/IMPATIENT-2,24-Shizuoka,yaQkiri,yaQkiri,p,p,,from someone in Hamamatsu (in the regular location they just say yokunai),yes,,,
zyireQtai,ANNOYED/IMPATIENT-2,25-Aichi,zyireQtai,zyireQtai,c,c,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,25-Aichi,motyikanehoitoru,motyikanehoitoru,NA,NA,,means motyiamasyite komaQteiru 'it's too much too hold and I'm worried',no,,,
zyireQtai,ANNOYED/IMPATIENT-2,26-Mie,zyireQtai,zyireQtai,c,c,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,27-Shiga,doosyomonai,doosyomonai,NA,NA,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,28-Kyoto,kuyasyii,kuyasyii,k,k,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,29-Osaka,hagaii,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,30-Hyoogo,kusogoo-ga waku,kusogoo-ga waku,NA,NA,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,31-Nara,aakanaN,aakanaN,a,a,,probably a negation of kanau,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,32-Wakayama,dogusai,dogusai,d,d,,,no,"treating kusai like a suffix here (with bagakusai and dogusai, coded differently)",,
zyireQtai,ANNOYED/IMPATIENT-2,32-Wakayama,iratyimonai,iratyimonai,h,h,,the verb is iratsu (iratsu is newer than iraira so the verb comes from the ideophone),derived,,,
zyireQtai,ANNOYED/IMPATIENT-2,32-Wakayama,uQtoi,uQtoi,n,n,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,33-Tottori,zyireQtai,zyireQtai,c,c,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,33-Tottori,taigii,taigii,m,m,,meaning is close to meNdoo 'troublesome',no,,,
zyireQtai,ANNOYED/IMPATIENT-2,33-Tottori,ki-ga sereru,ki-ga sereru,NA,NA,,"meaning is close to meNdoo 'troublesome', probably ki-ga sereru",no,,,
zyireQtai,ANNOYED/IMPATIENT-2,34-Shimane,erakurasyii,erakurasyii,e,e,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,35-Okayama,zyireQtee,zyireQtee,c,c,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,35-Okayama,izyiizyi,izyiizyi,i,i,,,yes,,,
zyireQtai,ANNOYED/IMPATIENT-2,36-Hiroshima,haguii,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,37-Yamaguchi,zyireQtai,zyireQtai,c,c,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,38-Tokushima,hagaii/hagaitarasyii,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,39-Kagawa,hagaimasyii,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,40-Ehime,hagaii,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,41-Koochi,hagaii,hagai,f,f,,"means ha-ga yui, lit. tooth-ache but it means irritated",no,,,
zyireQtai,ANNOYED/IMPATIENT-2,42-Fukuoka,hagaikaa,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,43-Saga,omoogotonaraN,omoogotonaraN,NA,NA,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,44-Nagasaki,hagaikaa,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,45-Kumamoto,hagaikaa,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,45-Kumamoto,iraira,iraira,h,h,,,yes,,,
zyireQtai,ANNOYED/IMPATIENT-2,46-Oita,hagaii,hagai,f,f,,from ha-ga yui (????),no,,,
zyireQtai,ANNOYED/IMPATIENT-2,46-Oita,hagaitarasyii,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,46-Oita,hagerasyii,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,47-Miyazaki,hagaii,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,48-Kagoshima,hagai/hagayuka,hagai,f,f,,,no,,,
zyireQtai,ANNOYED/IMPATIENT-2,48-Kagoshima,iraQkuru,iraQkuru,h,h,,,derived,,,
zyireQtai,ANNOYED/IMPATIENT-2,49-Okinawa,tii-wa goosan,tii-wa goosan,NA,NA,,means te-ga kitanai,no,,,
modokasyii,ANNOYED/IMPATIENT-3,01-Hokkaido-coastal,miderarenai,miderarenai,NA,NA,,I think it's just saying they can't bear to watch (because the guy is so slow),,,yes,
modokasyii,ANNOYED/IMPATIENT-3,02-Hokkaido-inland,hagaQtarasyii,hagaQtarasyii,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,03-Aomori-Tsugaru,teQkoke,teQkoke,NA,NA,,"they say it means te-ga kayui, must be an idiom",,,yes,
modokasyii,ANNOYED/IMPATIENT-3,04-Aomori-Nambu,modokasyii,modokasyii,d,d,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,05-Iwate,iramegu,iramegu,b,b,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,06-Miyagi,modokasui,modokasui,d,d,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,07-Akita,zyireQtE,zyireQtE,j,j,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,08-Yamagata,yaNdagunaru,yaNdagunaru,k,k,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,09-Fukushima,modokasyi,modokasyi,d,d,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,10-Ibaraki,doo syoo-mo nee,doo syoo-mo nee,NA,NA,,"means you cant do anything about it, theres nothing to do (it's a full clause)",,,yes,
modokasyii,ANNOYED/IMPATIENT-3,11-Tochigi,goseyaã€€geNnaa,goseyaã€€geNnaa,NA,NA,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,11-Tochigi,izyiyaã€€ketyiQtaa,izyiyaã€€ketyiQtaa,NA,NA,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,12-Gunma,iraira,iraira,b,b,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,13-Saitama,hagaQtee,hagaQtee,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,13-Saitama,zyireQtee,zyireQtee,j,j,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,14-Chiba,zyireQtee,zyireQtee,j,j,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,15-Tokyo,zyireQtee/zyireru,zyireQtee/zyireru,j,j,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,16-Kanagawa,modokasyii,modokasyii,d,d,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,16-Kanagawa,mukatsuku,mukatsuku,e,e,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,17-Niigata,modokasyi,modokasyi,d,d,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,17-Niigata,setsuune,setsuune,f,f,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,18-Toyama,hagayasyii,hagayasyii,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,19-Ishikawa,hagaisyii,hagaisyii,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,20-Fukui,toroinoo,toroinoo,NA,NA,,"this is just complaining that they're slow, not saying that they're ANNOYED/IMPATIENT",,,yes,
modokasyii,ANNOYED/IMPATIENT-3,21-Yamanashi,madaruQkoi,madaruQkoi,NA,NA,,"this is just complaining that they're slow, not saying that they're ANNOYED/IMPATIENT",,,yes,
modokasyii,ANNOYED/IMPATIENT-3,22-Nagano,modokasyikute,modokasyii,d,d,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,22-Nagano,zyirezyire,zyirezyire,j,j,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,23-Gifu,hagaee,hagaee,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,24-Shizuoka,madaruQkoi,madaruQkoi,NA,NA,,"this is just complaining that they're slow, not saying that they're ANNOYED/IMPATIENT",,,yes,
modokasyii,ANNOYED/IMPATIENT-3,25-Aichi,modokasyii,modokasyii,d,d,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,25-Aichi,zyireQtai,zyireQtai,j,j,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,26-Mie,hagai,hagai,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,27-Shiga,iraira,iraira,b,b,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,28-Kyoto,doNkusa,doNkusa,NA,NA,,"this is just complaining that they're slow, not saying that they're ANNOYED/IMPATIENT",,,yes,
modokasyii,ANNOYED/IMPATIENT-3,29-Osaka,iraira,iraira,b,b,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,30-Hyoogo,iratyikitema,iratyikitema,b,b,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,31-Nara,syaanainaa,syaanainaa,NA,NA,,this means something like it can't be helped,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,32-Wakayama,modokasyi,modokasyi,d,d,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,32-Wakayama,uQtoi,uQtoi,h,h,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,33-Tottori,hagai,hagai,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,33-Tottori,modokasyii,modokasyii,d,d,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,33-Tottori,ki-ga sereru,ki-ga sereru,NA,NA,,idiom,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,34-Shimane,madarii/saikuNnaraN,madarii/saikuNnaraN,NA,NA,,"this is just complaining that they're slow, not saying that they're ANNOYED/IMPATIENT",,,yes,
modokasyii,ANNOYED/IMPATIENT-3,35-Okayama,izyiizyi,izyiizyi,c,c,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,36-Hiroshima,uzuuzu,uzuuzu,i,i,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,37-Yamaguchi,modokasyii,modokasyii,d,d,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,38-Tokushima,hagaitarasyii/hagai,hagaitarasyii/hagai,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,39-Kagawa,hagaimasyii/hagaitarasyii,hagaimasyii/hagaitarasyii,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,39-Kagawa,iratsuku,iratsuku,b,b,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,40-Ehime,hagaii,hagaii,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,41-Koochi,hagaii,hagaii,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,42-Fukuoka,syityimeNdorasyikaa,syityimeNdorasyikaa,g,g,,it's related to meNdoo (as in meNdookusai),,,yes,
modokasyii,ANNOYED/IMPATIENT-3,43-Saga,hagaika,hagaika,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,44-Nagasaki,iraira,iraira,b,b,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,45-Kumamoto,iraira,iraira,b,b,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,46-Oita,hagai,hagai,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,47-Miyazaki,hagaii,hagaii,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,48-Kagoshima,hagayuka,hagayuka,a,a,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,48-Kagoshima,iraQkuru,iraQkuru,b,b,,,,,yes,
modokasyii,ANNOYED/IMPATIENT-3,49-Okinawa,tii hagoosaN,tii hagoosaN,NA,NA,,"means itchy hands, it's an idiom",,,yes,
ooki,BIG,01-Hokkaido-coastal,okI,okI,f,f,,,,,,
ooki,BIG,02-Hokkaido-inland,ookii,ookii,f,f,,,,,,
ooki,BIG,03-Aomori-Tsugaru,oksI,oksI,f,f,,,,,,
ooki,BIG,04-Aomori-Nambu,deke,deke,a,a,,,,,,
ooki,BIG,04-Aomori-Nambu,oksI,oksI,f,f,,,,,,
ooki,BIG,05-Iwate,okI,okI,f,f,,,,,,
ooki,BIG,06-Miyagi,oksI:,oksI:,f,f,,,,,,
ooki,BIG,07-Akita,oksI,oksI,f,f,,,,,,
ooki,BIG,08-Yamagata,okI,okI,f,f,,,,,,
ooki,BIG,09-Fukushima,dekke,dekke,a,a,,,,,,
ooki,BIG,09-Fukushima,dzunne,dzunne,b,b,,,,,,
ooki,BIG,09-Fukushima,okkII,okkII,f,f,,,,,,
ooki,BIG,10-Ibaraki,ekae/dekkae,dekkae,a,a,,,,,,
ooki,BIG,11-Tochigi,deQkai,deQkai,a,a,,,,,,
ooki,BIG,11-Tochigi,ookii,ookii,f,f,,,,,,
ooki,BIG,12-Gunma,deQkai,deQkai,a,a,,,,,,
ooki,BIG,12-Gunma,okkii,okkii,f,f,,,,,,
ooki,BIG,13-Saitama,dekkee/dekai,dekai,a,a,,,,,,
ooki,BIG,14-Chiba,igai,igai,d,d,tokugawa_2002; lee&hasegawa,,,,,
ooki,BIG,15-Tokyo,ookii,ookii,f,f,,,,,,
ooki,BIG,16-Kanagawa,dekkee,dekkee,a,a,,,,,,
ooki,BIG,17-Niigata,dekkae,dekkae,a,a,,,,,,
ooki,BIG,17-Niigata,ookie,ookie,f,f,,,,,,
ooki,BIG,18-Toyama,deQkai,deQkai,a,a,,,,,,
ooki,BIG,19-Ishikawa,dekai,dekai,a,a,,,,,,
ooki,BIG,20-Fukui,ikee,ikee,d,d,,,,,,
ooki,BIG,21-Yamanashi,ookii,ookii,f,f,,,,,,
ooki,BIG,22-Nagano,dekkee,dekkee,a,a,,,,,,
ooki,BIG,23-Gifu,ikae,ikae,d,d,,,,,,
ooki,BIG,23-Gifu,ookii,ookii,f,f,,,,,,
ooki,BIG,24-Shizuoka,ikai,ikai,d,d,,,,,,
ooki,BIG,25-Aichi,dekae,dekae,a,a,,,,,,
ooki,BIG,25-Aichi,ookii,ookii,f,f,,,,,,
ooki,BIG,26-Mie,deQkai,deQkai,a,a,,,,,,
ooki,BIG,26-Mie,okkii,okkii,f,f,,,,,,
ooki,BIG,27-Shiga,ikaee,ikaee,d,d,,,,,,
ooki,BIG,28-Kyoto,ookii,ookii,f,f,,,,,,
ooki,BIG,29-Osaka,ookii,ookii,f,f,,,,,,
ooki,BIG,30-Hyoogo,ookee,ookee,f,f,,,,,,
ooki,BIG,31-Nara,okkii,okkii,f,f,,,,,,
ooki,BIG,32-Wakayama,okii,okii,f,f,,,,,,
ooki,BIG,33-Tottori,ookii,ookii,f,f,,,,,,
ooki,BIG,34-Shimane,oksina,oksina,f,f,,,,,,
ooki,BIG,35-Okayama,ookee,ookee,f,f,,,,,,
ooki,BIG,36-Hiroshima,futoi,futoi,c,c,,,,,,
ooki,BIG,36-Hiroshima,ookee,ookee,f,f,,,,,,
ooki,BIG,37-Yamaguchi,ookina,ookina,f,f,,,,,,
ooki,BIG,38-Tokushima,ookii,ookii,f,f,,,,,,
ooki,BIG,39-Kagawa,ookii,ookii,f,f,,,,,,
ooki,BIG,40-Ehime,ookei,ookei,f,f,,,,,,
ooki,BIG,41-Koochi,futoi,futoi,c,c,,,,,,
ooki,BIG,42-Fukuoka,oogoto,oogoto,f,f,,,,,,
ooki,BIG,42-Fukuoka,ookka,ookka,f,f,,,,,,
ooki,BIG,43-Saga,futoka,futoka,c,c,,,,,,
ooki,BIG,44-Nagasaki,ookika,ookika,f,f,,,,,,
ooki,BIG,45-Kumamoto,futoka,futoka,c,c,,,,,,
ooki,BIG,46-Oita,futii,futii,c,c,,,,,,
ooki,BIG,46-Oita,okkii/ookena,okkii/ookena,f,f,,,,,,
ooki,BIG,46-Oita,uuken,uuken,f,f,,this is an old word,,,,
ooki,BIG,47-Miyazaki,futi,futi,c,c,,,,,,
ooki,BIG,47-Miyazaki,okkene,okkene,f,f,,,,,,
ooki,BIG,48-Kagoshima,fute,fute,c,c,,,,,,
ooki,BIG,49-Okinawa,maagi,maagi,e,e,,,,,,
syibaru,BIND,01-Hokkaido-coastal,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,02-Hokkaido-inland,sInbaru,sInbaru,b,b,,,,,,
syibaru,BIND,03-Aomori-Tsugaru,sInbaru,sInbaru,b,b,,,,,,
syibaru,BIND,03-Aomori-Tsugaru,karaGagu,karaGagu,c,c,,,,,,
syibaru,BIND,04-Aomori-Nambu,sUnbarU,sUnbarU,b,b,,,,,,
syibaru,BIND,05-Iwate,sUnbarU,sUnbarU,b,b,,,,,,
syibaru,BIND,06-Miyagi,sUnbarU,sUnbarU,b,b,,,,,,
syibaru,BIND,07-Akita,sInbarU,sInbarU,b,b,,,,,,
syibaru,BIND,08-Yamagata,sInbarU,sInbarU,b,b,,,,,,
syibaru,BIND,09-Fukushima,jUQtyibaru,jUQtyibaru,b,b,,,,,,
syibaru,BIND,09-Fukushima,syibarU,syibarU,b,b,,,,,,
syibaru,BIND,10-Ibaraki,sIbaru,sIbaru,b,b,,,,,,
syibaru,BIND,11-Tochigi,sIbarU,sIbarU,b,b,,,,,,
syibaru,BIND,12-Gunma,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,13-Saitama,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,14-Chiba,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,15-Tokyo,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,16-Kanagawa,maruku,maruku,e,e,,,,,,
syibaru,BIND,17-Niigata,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,18-Toyama,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,19-Ishikawa,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,19-Ishikawa,karaGeru,karaGeru,c,c,,this is the older word,,,,
syibaru,BIND,20-Fukui,karaGeru,karaGeru,c,c,,,,,,
syibaru,BIND,20-Fukui,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,21-Yamanashi,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,22-Nagano,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,23-Gifu,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,24-Shizuoka,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,25-Aichi,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,26-Mie,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,27-Shiga,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,28-Kyoto,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,29-Osaka,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,30-Hyoogo,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,31-Nara,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,32-Wakayama,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,33-Tottori,iwaeru,iwaeru,a,a,,,,,,
syibaru,BIND,33-Tottori,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,33-Tottori,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,34-Shimane,sIbaa,sIbaa,b,b,,,,,,
syibaru,BIND,35-Okayama,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,36-Hiroshima,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,37-Yamaguchi,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,38-Tokushima,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,38-Tokushima,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,39-Kagawa,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,40-Ehime,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,41-Koochi,kukuru,kukuru,c,c,,,derived,,,
syibaru,BIND,42-Fukuoka,kubiru,kubiru,d,d,,,,,,
syibaru,BIND,43-Saga,kubii,kubii,d,d,,,,,,
syibaru,BIND,44-Nagasaki,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,45-Kumamoto,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,46-Oita,syibaru,syibaru,b,b,,,,,,
syibaru,BIND,47-Miyazaki,kubiru,kubiru,d,d,,,,,,
syibaru,BIND,48-Kagoshima,kubiQ,kubiQ,d,d,,,,,,
syibaru,BIND,49-Okinawa,kuNbuN,kuNbuN,d,d,tokugawa_2002,,,,,
nigai,BITTER,01-Hokkaido-coastal,nigai,nigai,a,a,,,,,,
nigai,BITTER,02-Hokkaido-inland,nigai,nigai,a,a,,,,,,
nigai,BITTER,03-Aomori-Tsugaru,nige,nige,a,a,,,,,,
nigai,BITTER,04-Aomori-Nambu,nigee,nigee,a,a,,,,,,
nigai,BITTER,05-Iwate,nigee,nigee,a,a,,,,,,
nigai,BITTER,06-Miyagi,nigee,nigee,a,a,,,,,,
nigai,BITTER,07-Akita,nigE,nigE,a,a,,,,,,
nigai,BITTER,08-Yamagata,nigai,nigai,a,a,,,,,,
nigai,BITTER,09-Fukushima,nigai,nigai,a,a,,,,,,
nigai,BITTER,10-Ibaraki,nigee,nigee,a,a,,,,,,
nigai,BITTER,11-Tochigi,nigee,nigee,a,a,,,,,,
nigai,BITTER,12-Gunma,nigee,nigee,a,a,,,,,,
nigai,BITTER,13-Saitama,nigee,nigee,a,a,,,,,,
nigai,BITTER,14-Chiba,nigee,nigee,a,a,,,,,,
nigai,BITTER,15-Tokyo,nigai,nigai,a,a,,,,,,
nigai,BITTER,16-Kanagawa,nigai/nigee,nigai/nigee,a,a,,,,,,
nigai,BITTER,17-Niigata,niige,niige,a,a,,,,,,
nigai,BITTER,18-Toyama,nigai,nigai,a,a,,,,,,
nigai,BITTER,19-Ishikawa,nigaai/nigai,nigaai/nigai,a,a,,,,,,
nigai,BITTER,20-Fukui,nigai,nigai,a,a,,,,,,
nigai,BITTER,21-Yamanashi,nigee,nigee,a,a,,,,,,
nigai,BITTER,22-Nagano,nigai,nigai,a,a,,,,,,
nigai,BITTER,23-Gifu,nigai,nigai,a,a,,,,,,
nigai,BITTER,24-Shizuoka,niiNgAA,niiNgAA,a,a,,,,,,
nigai,BITTER,25-Aichi,nigAA,nigAA,a,a,,,,,,
nigai,BITTER,26-Mie,nigai,nigai,a,a,,,,,,
nigai,BITTER,27-Shiga,nigai,nigai,a,a,,,,,,
nigai,BITTER,28-Kyoto,nigai,nigai,a,a,,,,,,
nigai,BITTER,29-Osaka,nigai,nigai,a,a,,,,,,
nigai,BITTER,30-Hyoogo,nigai,nigai,a,a,,,,,,
nigai,BITTER,31-Nara,nigai,nigai,a,a,,,,,,
nigai,BITTER,32-Wakayama,nigai,nigai,a,a,,,,,,
nigai,BITTER,33-Tottori,niigai,niigai,a,a,,,,,,
nigai,BITTER,34-Shimane,nige,nige,a,a,,,,,,
nigai,BITTER,35-Okayama,nigee,nigee,a,a,,,,,,
nigai,BITTER,36-Hiroshima,nigaa,nigaa,a,a,,,,,,
nigai,BITTER,37-Yamaguchi,nigai,nigai,a,a,,,,,,
nigai,BITTER,38-Tokushima,nigai,nigai,a,a,,,,,,
nigai,BITTER,39-Kagawa,nigai,nigai,a,a,,,,,,
nigai,BITTER,40-Ehime,nigai,nigai,a,a,,,,,,
nigai,BITTER,41-Koochi,nigai,nigai,a,a,,,,,,
nigai,BITTER,42-Fukuoka,nigaka,nigaka,a,a,,,,,,
nigai,BITTER,43-Saga,nigaka,nigaka,a,a,,,,,,
nigai,BITTER,44-Nagasaki,nigaka,nigaka,a,a,,,,,,
nigai,BITTER,45-Kumamoto,nigaka,nigaka,a,a,,,,,,
nigai,BITTER,46-Oita,nigee,nigee,a,a,,,,,,
nigai,BITTER,47-Miyazaki,nige,nige,a,a,,,,,,
nigai,BITTER,48-Kagoshima,nige/nigaka,nige/nigaka,a,a,,,,,,
nigai,BITTER,49-Okinawa,zyaasee,zyaasee,a,a,sanada_2018,,,the zyaa is a sound change from niga (according to sanada_2018),,
fuku,BLOW,01-Hokkaido-coastal,fuku,fuku,a,a,,,,,,
fuku,BLOW,02-Hokkaido-inland,fugu,fugu,a,a,,,,,,
fuku,BLOW,03-Aomori-Tsugaru,fugu,fugu,a,a,,,,,,
fuku,BLOW,04-Aomori-Nambu,fugu,fugu,a,a,,,,,,
fuku,BLOW,05-Iwate,fugu,fugu,a,a,,,,,,
fuku,BLOW,06-Miyagi,fugu,fugu,a,a,,,,,,
fuku,BLOW,07-Akita,fugu,fugu,a,a,,,,,,
fuku,BLOW,08-Yamagata,fugu,fugu,a,a,,,,,,
fuku,BLOW,09-Fukushima,NA,NA,NA,NA,,,,,,
fuku,BLOW,10-Ibaraki,fuku,fuku,a,a,,,,,,
fuku,BLOW,11-Tochigi,fuku,fuku,a,a,,,,,,
fuku,BLOW,12-Gunma,fuku,fuku,a,a,,,,,,
fuku,BLOW,13-Saitama,fuku,fuku,a,a,,,,,,
fuku,BLOW,14-Chiba,fugu,fugu,a,a,,,,,,
fuku,BLOW,15-Tokyo,fuku,fuku,a,a,,,,,,
fuku,BLOW,16-Kanagawa,fuku,fuku,a,a,,,,,,
fuku,BLOW,17-Niigata,fuku,fuku,a,a,,,,,,
fuku,BLOW,18-Toyama,fuku,fuku,a,a,,,,,,
fuku,BLOW,19-Ishikawa,fuku,fuku,a,a,,,,,,
fuku,BLOW,20-Fukui,fuku,fuku,a,a,,,,,,
fuku,BLOW,21-Yamanashi,fuku,fuku,a,a,,,,,,
fuku,BLOW,22-Nagano,fuku,fuku,a,a,,,,,,
fuku,BLOW,23-Gifu,fuku,fuku,a,a,,,,,,
fuku,BLOW,24-Shizuoka,fuku,fuku,a,a,,,,,,
fuku,BLOW,25-Aichi,fuku,fuku,a,a,,,,,,
fuku,BLOW,26-Mie,huku,huku,a,a,,,,,,
fuku,BLOW,27-Shiga,fuku,fuku,a,a,,,,,,
fuku,BLOW,28-Kyoto,huku,huku,a,a,,,,,,
fuku,BLOW,29-Osaka,huku,huku,a,a,,,,,,
fuku,BLOW,30-Hyoogo,huku,huku,a,a,,,,,,
fuku,BLOW,31-Nara,fuku,fuku,a,a,,,,,,
fuku,BLOW,32-Wakayama,huku,huku,a,a,,,,,,
fuku,BLOW,33-Tottori,fuku,fuku,a,a,,,,,,
fuku,BLOW,34-Shimane,fuku,fuku,a,a,,,,,,
fuku,BLOW,35-Okayama,fuku,fuku,a,a,,,,,,
fuku,BLOW,36-Hiroshima,fuku,fuku,a,a,,,,,,
fuku,BLOW,37-Yamaguchi,fuku,fuku,a,a,,,,,,
fuku,BLOW,38-Tokushima,fuku,fuku,a,a,,,,,,
fuku,BLOW,39-Kagawa,fuku,fuku,a,a,,,,,,
fuku,BLOW,40-Ehime,fuku,fuku,a,a,,,,,,
fuku,BLOW,41-Koochi,huku,huku,a,a,,,,,,
fuku,BLOW,42-Fukuoka,fuku,fuku,a,a,,,,,,
fuku,BLOW,43-Saga,fuku,fuku,a,a,,,,,,
fuku,BLOW,44-Nagasaki,fuku,fuku,a,a,,,,,,
fuku,BLOW,45-Kumamoto,fuku,fuku,a,a,,,,,,
fuku,BLOW,46-Oita,fuku,fuku,a,a,,,,,,
fuku,BLOW,47-Miyazaki,fuku,fuku,a,a,,,,,,
fuku,BLOW,48-Kagoshima,fuQ,fuQ,a,a,,,,,,
fuku,BLOW,49-Okinawa,fukuN,fukuN,a,a,,,,,,
